lat,lon,uid,aqi,name,time,date
56.028,92.904,-104482,25,Аэровокзальная улица,03:26:28,11/08/2023
34.7101705,32.5730657,2938,67,"Paphos Traffic, Cyprus (Πάφος - Κυκλοφοριακός Σταθμός)",03:00:00,11/08/2023
36.1092,-79.8011,8883,42,"Mendnhal, North Carolina, USA",03:00:00,11/08/2023
52.3697239,30.41457424,-195295,18,улица Авроры,03:25:24,11/08/2023
35.213,113.227,4446,152,"City EPA, Jiaozuo (焦作市环保局)",02:00:00,11/08/2023
41.65921359,26.58503902,4142,59,"Edirne, Turkey",03:00:00,11/08/2023
42.535825,9.475977778,5025,45,"Bastia La Marana, France",02:00:00,11/08/2023
49.18748554,6.910756865,7663,55,"Forbach-Centre, France",00:00:00,11/08/2023
51.529389,0.132857,14600,55,"Barking and Dagenham - Scrattons Farm, United Kingdom",00:00:00,11/08/2023
-12.63506,13.321333,-410383,109,Benguela,02:00:00,11/08/2023
37.2441261,21.70017064,-246115,33,Blemenianoi,03:26:50,11/08/2023
-28.7732192,114.6096326,6436,4,Geraldton,03:00:00,11/08/2023
-37.98,-63.602,-197584,10,25 de Mayo,03:25:18,11/08/2023
18.1283666,100.1624333,1830,74,"Phrae Meteorological Station, Thailand (สถานีอุตุนิยมวิทยาแพร่)",03:00:00,11/08/2023
53.06416667,14.285,6201,31,"Oder, Schwedt, Germany",02:00:00,11/08/2023
35.6567,-88.8092,7497,31,"Jackson, Tennessee, USA",03:00:00,11/08/2023
30.2175,-92.051389,6515,33,"Lafayette USGS site, Louisiana, USA",02:00:00,11/08/2023
34.28235333,-118.4366045,-398233,67,San Fernando MS (8358),02:00:00,11/08/2023
11.030287,106.35631,13659,149,"Tây Ninh/Thị xã Tràng Bảng, Vietnam",02:00:00,11/08/2023
51.037279,13.7303687,10891,42,"Dresden-Winckelmannstr., Germany",02:00:00,11/08/2023
